issuekey,title,description,storypoint
DM-4485,fits visualizer porting region drawing,region drawing following regions circle ellipse box polygon point circle box diamond cross arrow boxcircle line text annulus box annulus ellipse annulus annulus made case least two repeated regions type add following functions file shapedataobjjs makerectanglebycenter makeellipse drawellipse maketextlocationrectangle maketextlocationellipse update drawrectangle adding case given rotating angle rectangle center,10
DM-4486,fits visualizer porting mouse readout part projection,show fits readout update position users selected coordinate system readout also show plot title write dialog change coordinate system readout also show pixel size write dialog change pixel size screen pixel size move ticket next sprint cannot get done sprint spent time work two tickets take work takes time estimates since familiar reducer store etc study needed,15
DM-4489,fits visualizer porting northeast arrow,add north east arrow like gwt system,10
DM-4494,fits visualizer porting show fits header,task involves several steps server side visservercommandsheader needs change check jsondeep parameter case return visserveropsgetfitsheaderinfo converted format new javascript tables understand see loi get format look visservercommandsareastat example client side call server need add getfitsheaderinfo plotservicejsonjs reference look calls plotservicejsonjs java version getfitsheaderinfo plotservicejsonjava client side header toolbar button pushed make call server client side server call promise resolved show dialog table data remember color images tab per color,6
DM-4502,fits visualizer porting statistics part,dialog,4
DM-4503,fits visualizer porting selecting points catalog image view showing selected points,able draw rectangle image select catalog entries overlaid image,5
DM-4504,fits visualizer porting image select paneldialog,converting image select dialogpanel big job broken several tickets ticket reference ticket base panel includes following issa mass wise dss sdss tabs file upload tab upload widget might written url tab blank image tab target info reusable widget color support panel show times read green blue color mode must able appear panel dialog must add modify plot allow create version less standard tabs example see existing wise color finder chart color plot might need tied specific type image select dialog need way tie plotid nonstandard image select panel,1
DM-4508,experimentation testing new supertask infrastructure,wbs deliberately left unset tracking loe work,6
DM-4509,migrate prototype supertask code upstream repository,prototype supertask code ready moved experimental repo upstream pipebase repo requires commits squashed tidied,6
DM-4510,makedocs uses old style python,makedocs written python style ticket updating python,1
DM-4511,improve restructuredtext documentation,enhance docs covering images links table spans abbreviations file semantics etc,2
DM-4513,quoting paths doxygen configuration files breaks makedocs,modified sconsutils paths used doxygenconf files quoted spaces could used change broke documentation building makedocs expect double quotes relevant ticket fix makedocs reenable quoting paths config files,4
DM-4514,assess decam isr currently implemented,known isr corrections applied implemented decam data yet example crosstalk edgebleed nonlinearity sky pattern removal satellite trail masking brighterfatter illumination correction basic isr already already identify issues would severely affect quality postisr processing,3
DM-4515,flag glowing edges decam ccds,pixels near edges decam ccds biggerbrighter correcting trivial one way move forward mask desdm mask pixels edge cut later raised pixels inner pixels flagged suspect,5
DM-4523,fix startuppy inside docker container,qserv tag replace qservlatest,1
DM-4524,margarets mgmt activities november,dmlt princeton weekly dmlt standups local meetings tpr etc,18
DM-4525,ops planning towg attendance november,towg meetings review service catalog input lopt review draft operations wbs athol,2
DM-4526,design specification planning november,steve jim jason detailed design construction planning development image ingest processing system worked ldm ocs design docs input discussions confluence made cleaner drawings draft expanded project plan plan currently list without schedule resource loading yet,10
DM-4527,facility coordination meeting jcc meeting ncsa,day facility coordination day argonne ccinp nersc ncsa day extended jcc meeting notes posted confluence,4
DM-4529,compilation errors clang apple llvm xcode macosx,compiling macosx yosemite xcode number files fail compilation coremodulesutileventthreadhcc fails uint used data type nonstandard though compilers support replaced unsigned int coremoduleswbasesendchannelhcc fails include functional missing coremoduleswschedchunkstatecc fails include iostream missing buildqmetaqmetalibwrapcc generated swig fails many errors typedef unsigned long int uintt included qmetalibi conflicts macosxs typedef unsigned long long,1
DM-4534,shellcheck linting lsstsw bash scripts,issue recover branch merged due issues installing shellcheck travis,1
DM-4536,create release notes docs template,create template release notesother releasetype documentation new docs,2
DM-4538,research simulation tools,need simulations dcr effects determining appropriate mitigation techniques require settling simulation tool obvious choices phosim galsim roll solution look reasonable choice make recommendation,4
DM-4540,roll qserv square release part,improvements codekit support release process,4
DM-4544,revisit short long term plans butler,revisit short long term requirements needs capture stories,5
DM-4545,review storage quotes,reviewed products vendors storage group prices features comparison along discussions whether integrate condo also discussed security considerations preliminary vendorproduct chosen follow questions sent vendor review storage able purchase,2
DM-4546,update sizing model,removed memory effectiveness factor already included compute efficiency updated capacity tape follow lto roadmap updated bandwidth tape drive follow lto roadmap changed tapenumber new tapes purchased round even number archive site changed tapenumber new tapes needed round sites changed tapenumber tape drives needed based bandwidth round sites fixed tapetape bandwidth colums take account mixed tape drive types updated tapehpss take account retiring mover nodes also began work spectra logic improve tape predictions,2
DM-4547,power requirements lsst footprint ncsa,finalized power requirements uofi engineer plan distribute verification compute across multiple racks order reduce perrack power requirements reduce perrack network port counts allows drop verification cluster racks result cost savings simpler planning future use racks also provided plan lssts footprint npcf space reserved south side roger north side blue waters space visible room camera believe,2
DM-4555,add initial butler support remote get,get mapper returns url retrieve url contents file return path file optimized subsequent stories add read support various transports afw object readers degenerate case used object reader given transport protocol need solve cleanup problem delete file downloaded put serialize object temporary file transfer file url,10
DM-4556,fix docker workflow,issues discovered trying package docker inp cluster deployment theyre fixed aptget update times git clone pull weak building first clone fails pull never occurs step merged eupspkg build creates libpython qservstackqserv next install cant remove unknow reason build install merged,2
DM-4557,base site additions simulator,started using login nebula cluster set instances used snapshot facility detected error launching volume met chris lindsey issue started coding replicator foreman functionality began message taxonomy comm foreman replicator installed log rotate rabbitmq pip pika gcc running instance successfully tested rabbitmq another instance pika libs installed finished prototyping replicator foreman code installed nova client foreman instance start stop replicator instances needed runtime tested began project simulate realistic camera data lsst used various timings dmcs prototype code also concentrated effort learn nature astronomical data represented various types data practice python libraries building fits files two sample files built one additively built converted bit des data scaled bit data placed binary representation bit integer additively built phosim data files built represent single lsst camera raft hdus one ccd files code used files saved parts turned scripts generating sample files set environment timing imprint files built processed base dmcs pipeline code initial timing done compression techniques wrote result paper fits file generation timing errors due primarily ignorance type file format data truly represented encountered several times project personally extremely helpful beginning learn vast amount domain knowledge needed complete future pieces base site code package added coding setting raw data moved assembled fits files dmcs simulating part base dmcs data flow existing base replicatorforeman prototype,70
DM-4558,functional drawings specification writing info gathering,initial meeting spec work began gathering architecture ideas base dmcs discussed requirements gathering base site network operations steve paul began specification draft base site integrated drafts project wiki spec ideas posted dons pages ocs bridge page dmcs planning meetings begin earnest planned dmcs diagrams base site ncsa site group drew support margarets trip meeting refactored couple times confluence camera meeting,38
DM-4559,bug fix improvement decam processing,bug fix decammapper policy fringe dataset improve readme documentation ingesting processing raw data bug fix translating community pipelines bad pixel mask bpm previously looked wrong table bpm bit definition flag potentially problematic edge pixels suspect add data products coaddition processing,6
DM-4564,convert basic table functionalities,task includes serverside json conversion data modeling simple react table presentation,20
DM-4565,table selection feature,task composed converting java class selectioninfo reducing data table model state rendering selectioninfo onto tablepanel creating action action creator,6
DM-4566,upgrade latest reacthighcharts library,need upgrade early version reacthighcharts latest one compatible react switching new library work need resolve issues,6
DM-4567,table large table handling,task composed creating adding paging toolbar tablepanel adding external data loading feature tablepanel creating prefetch background data fetching mechanism use websocket events reporting background statuses requires new serverside code depends integrate websocket messaging flux,14
DM-4568,table sorting,task composed introduce sorting feature tablepanel creating action action creator reducing data table model state,4
DM-4569,histogram view table,combine histogramoptions histogram widgets histogram viewer define histogram state tree actions gettingupdating table statistics gettingupdating column data reducers write smart widget shows options histogram sidebyside,10
DM-4570,table filtering,task composed adding filter toolbar tablepanel filter validation syntax creating action action creator reducing data table model state generating meta info enumerated columns sure wanted also added acton feature fieldinput,6
DM-4571,suggestion box widget,need find implement suggestion box widget currently used suggest table column names plot forms,6
DM-4572,table table options,task composed adding table options panel tablepanel providing features showhide units header showhide columns reset defaults etc page size,5
DM-4573,expression parsing library,since allowing column expressions need way validate client side,6
DM-4574,table text view,task composed adding text view option tablepanel,2
DM-4575,plot view table define state tree,define state tree actions reducers plot view table,4
DM-4576,scatter plot,implement basic scatter plot widget using reacthighcharts library,8
DM-4578,integrate websocket messaging flux,task composed design implement messaging concept flux implementation thoughts convert inbound messages actions convert selected actions outbound messages add message action reducer concept message consumer consumer predefined action creator function allow consumers addedremoved intofrom system bootstrap,10
DM-4579,plot view table,implement smart widget shows toolbar plot options plot,10
DM-4580,plot view table toolbar,toolbar toggles plot options selection filter buttons extra handling zoom toolbar rather using builtin zoom ability switch histogram scatter plot view,8
DM-4581,plot viewer density plot,implement density plot using reacthighchart library highcharts canvasbased heat map,12
DM-4582,plot view table selection support,showchange selectedhighlighted points ideally done without redrawing whole plot,8
DM-4583,suit search returning images directory,create sample search processor returns images given directory using external python task update search form configuration use search processor return image metadata,2
DM-4584,plot view table density plot zoom support,density plot zooming requires server call,6
DM-4585,plot view table density plot selection support,density plot support selection current version turn selection support plot density plot,6
DM-4586,gwt conversion login,task composed adding user info banner includes user name links login logout profile convert serverside code return json use messaging handle current user state depends dmintegrate websocket messaging flux,4
DM-4587,gwt conversion search panel,task composed converting serverside code return json defining loading search info data application state loading implemented server fetch client declaration creating action action creator reducing functions rendering searchpanel search info data attach searchpanel application depends gwt conversion layout,12
DM-4588,create ctrlplatformnebula package exercise ctrlorca orchestration nebula,create ctrlplatformnebula package support processing lsst framework orchestrated ctrlorcactrlexecute packages within htcondor pool resides nebula openstack,18
DM-4589,gwt conversion basic layout results,task composed creating results container handle layout components define load layout info application state creating action action creator reducing functions components include vis toolbar last searched description layout options triview sidebyside single popout added later time tables image plots plots depends gwt conversion advance resizable layout panel,4
DM-4590,gwt conversion advance resizable layout panel,create advance react component layout features include set predefined layouts resize strategies generic reuse,6
DM-4591,gwt conversion system notifications,task composed adding notification panel application convert serverside code use messaging notifications use messaging clientside handle notifications creating action action creator reducing functions depends dmintegrate websocket messaging flux,3
DM-4595,gwt conversion history routing,first pass implementation history routing define framework application bookmarked record state history retore application url,4
DM-4596,remove deprecated versions warpexposure warpimage,afwmath supports two templated variants warpexposure warpimage one takes warping control latter deprecated long time longer used think time remove,1
DM-4601,build docslsstio doc index page,create html landing page documentationdocuments software documentation developer guides requirement design documentation technotes papers presentations page implemented static site page build template driven content scraped metadatayaml resources technotes among sources since first square web project ticket also involve effort establishing csshtml pattern library gulpbased development workflows long term investment returned new dmlsstorg technote sphinx documentation web designs,2
DM-4603,sconsutils tests depend shebang target,tests rely code bin directory whilst tests modified use binsrc general feeling test code able rely upon shebang target executed run,1
DM-4604,make codekit reposyaml aware,codekit assumed repo name eups package name fix using reposyaml,1
DM-4609,partition package use standard package layout,partition package build capitan package laid standard manner whilst sconsutils used default behaviors overridden means fixes implemented migrate partition think best approach would reorganize package build normal way,1
DM-4610,research kerberos ldap replication options,iam components including kerberos kdc need replicated ncsa chile machine rooms may impact whether lsst use ncsas production kerberos instance supports selective replication needs separate kerberos instance replicated outside ncsa task research document options consultation ncsa kerberos admins propose kerberos replication approach,1
DM-4615,deploy heirarchical queuing test image precedence,working workflow ready move data base site archive site ncsa deploy base site exit router stacked queuing test prioritization image traffic various network conditions,8
DM-4616,migrate qserv code streambased logging,migrate qserv code logf logs also revisit logging levels particular abusing info info debug places info used cover unusual conditions warning unify initialize logging structures per discussions qserv meeting like best codeloglogger log loggetlsstqservmodulefilecode anonymous namespace files logging files strongly discouraged involves changing places,10
DM-4617,send chunkqueries primary copy chunk,planning distribute chunks replicas across worker nodes node mix primary copies chunks backup copies chunks shared scan going always rely primary chunks queries need given chunk sent machine read chunks one node story involves tweaking xrootd ensure dont send chunkqueries nodes hosting nonprimary copies,5
DM-4625,design butler support multiple repositories,work design gregorysuis request need understand putwriting works multiple repositories made visible single butler getreading single search order makes sense put may desirable support alternative destinations local disk user workspace level even multiple destinations single put,6
DM-4628,explore coadd processing decam data default config,starting raw decam data perform single frame processing try image coaddition visits images,6
DM-4630,provide input calibratetask design work,provide requirements advice input effort redesign calibratetask,10
DM-4631,create idl pipeline workflow drp processing processccddecam,verification datasets work need ability run dataset way drp processing takes advantage many cores orchestration keeps track successful failed dataids creates individual log files creates helpful plotsmetricswebpages nidever use photred idl workflow rewrite stack first step processccddecam,5
DM-4632,create idl pipeline workflow drp processing makecoaddtempexp,verification datasets work need ability run dataset way drp processing takes advantage many cores orchestration keeps track successful failed dataids creates individual log files creates helpful plotsmetricswebpages nidever use photred idl workflow rewrite stack processccddecam working next step makecoaddtempexp,4
DM-4637,lsstsw symlink afwdata allow envvar,reduce disk usage handy able make buildafwdata stackafwdatablah symlinks build easy make symlink never touch unless whole stack stackafwdatablah harder time rebuild something depends afwdata install new copy afwdata youll manually remove declare symlink new tag couple ways make automatic lsstsw checks whether buildafwdata symlink makes new stack install symlink directory check environment variable afwdatabasedir something exists make symlink make dummy eups table points directory dont put anything stack,5
DM-4639,modernize afw code reduce doxygen errors,would like make simple modernizations afw code reduce doxygen warnings much practical modernizations mind move doc strings files files standardize format use namespace lsst namespace afw files make code easier read eliminate classptr classconstptr typedefs replacing ptrclass constptrclass make sure files import appropriate packages future practical pass flake linter regarding doxygen warnings think moving documentation files help many cases warnings may impractical fix complaining documenting cls python class methods,6
DM-4642,migrate scisql mysqlproxy mariadb,mysqlproxy scisql relies mysql move mariadb,4
DM-4643,add utility function handle clientside download requests,create utility function handle clientside download requests needs done way mess history current page state,1
DM-4644,add workflow code lsstdm github,since split code super task workflow code different repository,2
DM-4645,lconops,contribute lconops document,10
DM-4647,investigate replicating eups published packages,ticket work already done per internal discussion sqre accidentally without open ticket,4
DM-4648,support sqlalchemy use qserv,one tries connect qserv using sqlalchemy exception generated currently noformat python import sqlalchemy sqlalchemycreateenginemysqlmysqldbqsmastertestconnect usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginedefaultpy sawarning exception attempting detect unicode returns interfaceerrormysqlexceptionsinterfaceerror error totally whack detect unicode returns traceback recent call last file string line module file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginebasepy line connect return selfconnectionclsself kwargs file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginebasepy line init connection none else enginerawconnection file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginebasepy line rawconnection selfpooluniqueconnection connection file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginebasepy line wrappoolconnect dialect self file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginebasepy line handledbapiexceptionnoconnection excinfo file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyutilcompatpy line raisefromcause reraisetypeexception exception tbexctb file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginebasepy line wrappoolconnect return file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemypoolpy line uniqueconnection return connectionfairycheckoutself file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemypoolpy line checkout fairy connectionrecordcheckoutpool file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemypoolpy line checkout rec pooldoget file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemypoolpy line doget selfdecoverflow file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyutillanghelperspy line exit compatreraiseexctype excvalue exctb file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemypoolpy line doget return selfcreateconnection file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemypoolpy line createconnection return connectionrecordself file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemypoolpy line init execonceselfconnection self file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyeventattrpy line execonce selfargs file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyeventattrpy line call fnargs file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyutillanghelperspy line return oncefnarg file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginestrategiespy line firstconnect dialectinitializec file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemydialectsmysqlbasepy line initialize defaultdefaultdialectinitializeself connection file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginedefaultpy line initialize selfcheckunicodedescriptionconnection file usalnikovstacklinuxsqlalchemylibpythonsqlalchemypylinuxxeggsqlalchemyenginedefaultpy line checkunicodedescription compiledialectself file usalnikovstacklinuxmysqlpythonlsstlibpythonmysqlpythonpylinuxxeggmysqldbcursorspy line execute selferrorhandlerself exc value file usalnikovstacklinuxmysqlpythonlsstlibpythonmysqlpythonpylinuxxeggmysqldbconnectionspy line defaulterrorhandler raise errorclass errorvalue sqlalchemyexcinterfaceerror mysqlexceptionsinterfaceerror error totally whack noformat reason sqlalchemy generate select queries figure unicode support engine selects passed qserv cannot parse list selects appears proxy log codesql select casttest plain returns char anon select casttest unicode returns char anon select casttest collated returns char character set utf collate utfbin anon select somelabel code,3
DM-4649,create rename simsdustmaps repository simsmaps,create rename simsdustmaps repository simsmaps plan talking jhoblitt add simsmaps lsstbuildreposyml change related dependencies create ticket branches run confirm changes,2
DM-4650,update simsdustmapssimsmaps repository use gitlfs,update simsdustmaps use gitlfs,1
DM-4651,convert gwt code pure javascript,plan continue gwt conversion summer goal finish,100
DM-4652,debugging,diagnosing build failures refreshing build slaves,1
DM-4656,port code style guidelines new developer guide,verbatim port coding style guidelines sphinx doc platform confluence contents unclear whether pages included using use templates seem belong code style guide temptation amend update style guideline content avoided,5
DM-4657,port rfcrfddecision making page new docs,port new sphinx docs,3
DM-4665,read extend supertask technical note,read current version dmtn comment write new sections describing overall architecture expected role supertask system,3
DM-4666,review existing cmdlinetask instances inputs outputs,review existing cmdlinetask subclasses understand external inputs outputs inform design successor interim supertaskexecute dataref interface issue singledataref interface supports inputoutput relationships relationships list inputs derivable output dataid believed insufficiently general,6
DM-4667,improve sphgeom documentation,per rfc sphgeom package needs decent overview documentation linked toplevel readmemd doxygen output also reviewed,2
DM-4668,audit obssubaru defaults move lowerlevel code,obssubaru config overrides contain many useful settings arent actually specific hsc suprimecam moved lowlevel defaults config classes new obs packages dont copy configurations explicitly,2
DM-4671,configure webdav kerberosldap lsstauth,configure webdav kerberos authentication ldap authorization create example subdirectories ldap groups determine access using htaccess files lsst anyone lsst group readwrite directory ncsa anyone allncsaemploye write anyone lsst read,6
DM-4672,iam process managing data access,document process managing access data products wiki,1
DM-4677,design interfaces memory management shared scans,part shared scans involve memory management system used qserv manage memory allocation pin chunks memory story involves designing api qserv memory management system,8
DM-4678,qservcfg removed scons,qservmetacong still pointing mysql instead mariadb even running scons errorprone behaviour fixed,2
DM-4679,work database team exercise apis data access,sui continue work database team exercise apis data access known issues worked cycle,40
DM-4680,provide api tabular data display using firefly,need provide javascript api access table displaying features give user control using firefly api displaying table data web page build customized web,10
DM-4681,provide prototype version lsst web,suit deployment ncsa access sdss strip data processed stack use data access api tap api light curve time series data connection light curve data point image data point coming,60
DM-4688,changed implementation histogramprocessortest due minor change algorithm histogramprocessor,histogram data points fall bin edges following rules used bin contains data points fall inside bin data point fall left edge example binsize bin range data value bin bin data point falls right edge included number point count example binsize bin range data value bin data value bin last bin data points fall inside bin fall left right bin counted number bin points last rule newly introduced,2
DM-4689,firefly visualization javajs code refactoring bug fixesf,epic capture java code refactoring firefly bug fixes code optimization performance enhancement,80
DM-4692,refactor processccdtask subtasks,based conversation spurred discussed clo ticket refactor processccdtask easier extend instrument easier understand modular main work break processccdtask component modules reconfigured meet requirements outlined clo discussion,16
DM-4698,add initial butler support remote put,get mapper returns url retrieve url contents file return path file optimized subsequent stories add read support various transports afw object readers degenerate case used object reader given transport protocol need solve cleanup problem delete file downloaded put serialize object temporary file transfer file url,10
DM-4699,create alert framework qserv,moment qserv code throw exception something wrongunusual happens always best idea server code needs run dont throw exception log issue might get unnoticed log files itd useful sort alert framework could send alerts something strange unexpected happens qserv code able ignore continue running server naive writing special place sending email messaging dba etc story involves designing implementing framework sooner better dont accumulate new code throwing exceptions,10
DM-4700,revisit qserv code throws exceptions,places throw exceptions qservcoremodules revisit make sure catch exceptions properly,15
DM-4701,promote isrtask command line task,pointed nidever would quite useful isrtask callable command line task without steps processcoaddtask,4
DM-4702,promote characterizationtask command line task,refactoring processccdpy script wed like make component callable command line well promote image characterization task command line task requirement task able run data without isrtask run command line tasks insulated much possible knowing previous processing,4
DM-4703,promote calibratetask command line task,task takes care measurement calibration characterized images promoted command line task command line tasks possible run calibration measurement command line task data without necessarily running isrtask characterizetask course means task get psf somewhere see clo suggestions,4
DM-4704,qserv integration tests fail centos gcc,version gcc ships centos gcc gcc red hat appears miscompile qserv worker source way makes impossible actually run queries installing devtoolsettoolchain devtoolsetperftools via yum get gcc resolves issue,2
DM-4705,qdisptestqdisp fails mariadb,fabrice fried build qserv mariadb caused failure one unit test qdisptestqdisp message noformat pure virtual method called terminate called without active exception noformat runnig gdb obvious problem resource lifetime management qdisptestqdispcc problem xrdssisessionmock destroyed sooner objects use one way resolve problem instantiate xrdssisessionmock earlier objects use reverse order destructors possibly make global instance big mystery mariadb could trigger interesting behavior see earlier,1
DM-4706,rerun create repository cfht astrometry test,understand rererun recreate clean version boutigny cfht astrometry test astrometry rms two sample cfht observations test ncsa machines lsstboutignyvalidcfht create repository test eye toward becoming integrated validation suite stack,1
DM-4707,adapt cfht astrometry test decam cosmos field validation,adapt cfht astrometry validation test decam reprocessing effort focus repeat observations cosmos field goal simple twoobservation comparison full test observations later story,1
DM-4708,integrate astrometry test sdss demo lsstdmstackdemo,incorporate astrometry test optional component lsstdmstackdemo chosen lsstdmstackdemo currently serves loose stack validation understanding astrometric repeatibility testing demo help explore would make sense put fuller cfht validation test stack,1
DM-4709,prototype validation module stack using cfht data,create prototype standalone validation test astrometric performance stack suitable cfht data module called validatedrp decide data provided testdatacfht one obvious possibility determine obscfht tests tests validatedrp module use test datasets prototyping,1
DM-4710,host identification info needs part log message,eventappender needs add host identification hostprocessid information log message transmits inadvertently left,3
DM-4711,edit testdatacfht pass obscfht unit tests,ticket covers first half issues testdatacfht left unedited past changes obscfht megacammapper required coordinated changes goal ticket simply pass unit tests currently obscfht,1
DM-4714,bad openblas setting minicondanumpy causes poor performance running multiple processes,running many processes processccddecampy new linux machine tucson bambam surprise running processes gets poor performance sec per process compared running single process sec expected performance hit larger overheads factor ran spinning hdd pcie ssd problem also tried running multiple visits versus multiple chips single visit accessing mef fits file made difference tested various numbers processes found time per processes increases linearly number processes running jmatt helping track used performance tools htop iotop perf figure going clear issue ram problem watching htop processes running became clear processes hit deblending everything slowed considerably cores maxed showing lots kernel traffic also ran processccddecampy deblending turned performance much reasonable sec per process digging perftop found lot swapping going deblending step openblas package numpy uses speeding certain computationally intensive tasks using multithreading linear algebra default openblas instance takes advantage cores machine processes trying use available cores time spent swapping threads openblas configured use reasonable number coresthreads version lsstsw uses installed miniconda via dependency numpy far could tell possible configured numthreads openblas miniconda ended compiling version openblas numthreads maximum threads openblas uses performance great sec sure solution probably dont want miniconda default lsstsw installation uses currently done bindeploy jmatt might comments add,4
DM-4716,track reason slow performance running many jobs processccddecam bambam,processing cosmos data verification dataset work ran many jobs processccddecampy new linux server bambam performance slow longer running single job time figure going,2
DM-4717,meetings dec,verification dataset meetings rfd meetings des chicagoland meeting preparation,6
DM-4718,loe dec,weekly lsst local grouop meetings ncsa meetings allhands software etc code review local meetings postdoc meetings tasks,6
DM-4719,vendor input sizing predictions,discussions tapepricing diskpricing predictions spectra ddn respectively order improve forecasting information needs incorporated ldm,2
DM-4720,preparation hardware,pricing iterations several companies incorporating information final decision storage companies comparable features compiled storage option quotes spread sheet forms good comparison helps ldm forecasting awaiting quotes racks pdus rack size known chilean serve well ldm costs power issues hardware settled ready schedule installation soon hardware purchase contract complete tagging issues hardware complete looking pre tagging requested lsstaura perform inventory request complete circle prove process working spectra netsource create sustainable tape condo serve lsst,4
DM-4721,plan dms communication documentation information architecture strategy,plan write technote outlining communication documentation platforms perspective technote specify platform used developments need done address integrations lsstwide communications projects address information architecture generally ease discovering right information,2
DM-4722,file tickets list stack deficiencies suggested upgrades,suggested take list stack deficiencies suggested improvements confluence tim help create tickets item much possible work could scheduled,3
DM-4723,continue learning middleware,learn orchestration task execution logging,3
DM-4724,implement zenodioharvest,harvest metadata records zenodo community collection using oaidatacite format see part zenodio python package tool used technote documentation indexing platforms,3
DM-4728,doxygen package fails build flex,wit code flex version flex bash newinstallsh lsst software stack builder stuff eups distrib failed build doxygeneupspkg command source usersjdsprojectsastronomylsststackeupsbinsetupssh export eupspathusersjdsprojectsastronomylsststack usersjdsprojectsastronomylsststackeupsbuilddirdarwinxdoxygenbuildsh usersjdsprojectsastronomylsststackeupsbuilddirdarwinxdoxygenbuildlog usersjdsprojectsastronomylsststackeupsbuilddirdarwinxdoxygenbuildmsg exited code grep error usersjdsprojectsastronomylsststackeupsbuilddirdarwinxdoxygenbuildlog commentscanl error use undeclared identifier yycurrentbuffer commentscanl error use undeclared identifier yycurrentbuffer code builds fine using flex appleflex,1
DM-4729,hsc backport add functions generate unpacked matches catalog,analysis script development see calls hsc hscpipebases matchespy adds functions generate unpacked matches catalog vice versa ported lsstafwtable port includes following hsc commits add functions generate unpacked matches catalog adding check prevent obscure error little error handling helps branch stagencsa matches add arrayi list field types require size branch ticketshsc please also include unittest,3
DM-4730,adapt analysis script lsst hsc single visit processing comparison,analysis script ported hsc adapted lsst currently performs single visit processing comparing outputs single run different measurement algorithms comparing astrometryphotemetry reference catalog add functionality directly compare two different runs dataset requiring accommodations two butlers since goal compare outputs runs lsst hsc stacks require mapping different schemas persisted source catalogs two stacks,10
DM-4731,add labels analysis plots better interpretation,plots output analysis script see currently display information regarding selectionrejection criteria used making figures computing basic statistics includes magnitude clipping thresholds information added plot figures interpreted properly,2
DM-4733,lsstbuild support enabling git lfs alreadycloned repository,repository use git lfs created described reposyaml runs cloned onto jenkins build slave subsequently repository configuration reposyaml updated enable lfs build system notice change update cloned repository disk appropriately currently doesnt,1
DM-4734,afw fails build machine many cores,afw package build reliably linux box magneto cores ram failure unit tests fail following error code openblas pthreadcreat error blasthreadinit function error code code record usrincludebitslocallimh contains code number threads per process define posixthreadthreadsmax predefined limit number threads undef pthreadthreadsmax code appears build system trying use many threads building afw presumably means trying use many cores according mjuric package responsible eupspkg tries use available cores workaround suggested mjuric set environment variable eupspkgnjobs max number cores wanted however suggest fix build system setting variable unnecessary suggest hardcode upper limit though fancier logic certainly possible related request document environment variables control build system searched njobs confluence found nothing,1
DM-4735,remove dead code configuration procedure,remove scratch cleanup tmpsqlsql filesi remove xrootd configuration script useless cleanup configuration script style tmpsh,3
DM-4736,study mysqlproxy compatible mariadb client,mysqlproxy compliant mariadb client see nevertheless trivial fix proposed remove progressreport options doesnt seems work codebash mysql host port userqsmaster batch qservtestcaseqserv error bad handshake code,4
DM-4737,improve unit tests using database,add mock database work unit tests run apart unit tests fix testlocalinfile read configuration file try coremodulessqltestsql,5
DM-4738,improve load local infile management czar side,option mysqloptions mysqloptlocalinfile added sql client instance due common sql interface required master merging results possible remove local keyword czar virtfile machine mariadb server set qserv czarmaster configuration set master mariadb instance,4
DM-4739,update kernel inp cluster,kernel panic issue nonblocking rightnow john due machine automated reboot solve target stable production system yvan converging next update cluster side update qserv metadata ccqserv wrt new qserv metadata format test dockerqserv ccqservccqserv ccinp team launches upgrade kernel kernelml mainline stable branch linux kernel archives ccqservccqserv could done january control qserv behaviour still qserv developpers use cluster see kernel panic issue solved work well update kernelml ccqservccqserv doesnt ccinp qserv developpers find solution regards fabrice,5
