issuekey,title,description,storypoint
MULE-8094,http listener basic auth return status code authentication fails,using basicauth new module http listener returns status code would better return like old http example flow namelistenerbasicauth configreflistenerconfigbasicauth pathbasic realmmulerealm muless realmmulerealm setpayload valuetestbasicauthok flow flow name inboundendpoint address muless realmmulerealm inboundendpoint setpayload valuetest flow first flow listenerbasicauth using tag realmmulerealm muless realmmulerealm listener returns invalid authentication old http second flow returns,5
MULE-8097,hot spot serveraddress http connector,serveraddress executes thisip inetaddressgetbynamehostgethostaddress take return need improve since used every request,3
MULE-8100,add muleremoteclientaddress property new http connector,http transport sets variable address client inbound connections able detect request comes proxy value xforwardedfor header used instead proxy explained mule need provide functionality new http connector,5
MULE-8101,http requester sending query parameters processing redirect,check behavior redirects element new http module using location header contains url query parameters request url doesnt contain parameters reproduce check authorizationcodefullconfigtestcaselocalauthorizationurlredirectstooauthauthorizationurl muleclient used twice manually process redirects replace one call enabled redirects,8
MULE-8102,upgrade schema versions,upgrade schema versions,1
MULE-8103,application logging configuration read used,deploying app logging congif logjxml mule doesnt use config use default every time steps reproduce deploy attached app mule instance wait deployed default app log created matter configuration given expected behavior log configured file instead default one using console log muleeelog mulelog depending distribution,1
MULE-8104,http requester removing previous inbound properties,sets inbound properties resulting mule message keeps previous inbound property set request reproduce test proxy scenario using flow returning request mule message still inbound properties listener,3
MULE-8106,tcp transport creating muleremoteclientaddress outbound,working studio team found tcp creating muleremoteclientaddress outbound property rather inbound per way adapt messages way set property everywhere else,3
MULE-8107,default maxthreads workerthreadingprofile isnt present,title,3
MULE-8110,http listener module path issue path wildcard another hardcoded port spaces path,two listeners port one wildcard hardcoded path collision enter listener hardcoded path example flow path another flow path enters listener enter without wildcard pathinsubpath pathin consume infoosubpath goes path similar previous case pathinsubpath pathin consume infoosubpathsubpath goes pathencodedvaluesfoo consume encodedvaluesfoo returns cases functional test cases inside system folder http module tests,3
MULE-8112,arrayindexoutofboundsexception logging exceptions,sometimes logging exception rollingfileappender arrayindexoutofboundsexception thrown,1
MULE-8113,tests infrastructure modules build warning,running mvn validate muletestsinfrastructure module get warning duplicated declaration mavenjarplugin mule pomxml noformat info scanning projects warning warning problems encountered building effective model orgmuletestsmuletestsinfrastructurejarmsnapshot warning buildpluginsplugingroupidartifactid must unique found duplicate declaration plugin orgapachemavenpluginsmavenjarplugin orgmulemulemsnapshot usersalejandrosequeiradevmulecepomxml line column warning warning highly recommended fix problems threaten stability build warning warning reason future maven versions might longer support building malformed projects warning info info using builder orgapachemavenlifecycleinternalbuildersinglethreadedsinglethreadedbuilder thread count info info info building mule tests infrastructure msnapshot info info info mavenenforcerpluginenforce enforcemavenversion muletestsinfrastructure info info build success info info total time info finished info final memory info noformat,1
MULE-8114,change strategy http requester,use samethreadiostrategy outbound part new http connector exchange pattern always requestresponse makes sense use different thread worker process request,3
MULE-8115,cxf proxy test seems slower new http module http transport,proxytestcase proxyconfflowxml config file runs minute seconds proxynew using new http module runs minutes seconds,8
MULE-8116,error xml parser http module header tag used error response builder,exception throw error response builder nested exception javalangillegalstateexception parser defined header context errorresponsebuilder,3
MULE-8117,stringindexoutofboundsexception requester receives get wrong body,sending get contenttype applicationxwwwformurlencoded incorrect form body returns empty response due javalangstringindexoutofboundsexception reproduce run following command using configuration noformat curl data hello curl empty reply server noformat,3
MULE-8118,max connections exceeded outbound part block instead failing,running proxy scenario concurrent threads requests starts fail due max connections limit exceeded parameter set default limit tcp configuration removed requester asure issue probably listener also core log exception found dic orgglassfishgrizzlyniotransporttcpniotransport configurechannel warning grizzly set tcpnodelay true javanetsocketexception invalid argument sunniochnetsetintoptionnative method sunniochnetsetsocketoptionnetjava sunniochsocketchannelimplsetoptionsocketchannelimpljava sunniochsocketadaptorsetbooleanoptionsocketadaptorjava sunniochsocketadaptorsettcpnodelaysocketadaptorjava orgglassfishgrizzlyniotransporttcpniotransportconfigurechanneltcpniotransportjava orgglassfishgrizzlyniotransporttcpnioconnectorhandleronconnectedasynctcpnioconnectorhandlerjava orgglassfishgrizzlyniotransporttcpnioconnectorhandlerconnectedtcpnioconnectorhandlerjava orgglassfishgrizzlyniotransporttcpnioconnectiononconnecttcpnioconnectionjava orgglassfishgrizzlyniotransporttcpniotransportfireioeventtcpniotransportjava orgglassfishgrizzlystrategiesabstractiostrategyfireioeventabstractiostrategyjava orgglassfishgrizzlystrategiesworkerthreadiostrategyrunworkerthreadiostrategyjava orgglassfishgrizzlystrategiesworkerthreadiostrategyexecuteioeventworkerthreadiostrategyjava orgglassfishgrizzlystrategiesabstractiostrategyexecuteioeventabstractiostrategyjava orgglassfishgrizzlynioselectorrunneriteratekeyeventsselectorrunnerjava orgglassfishgrizzlynioselectorrunneriteratekeysselectorrunnerjava orgglassfishgrizzlynioselectorrunnerdoselectselectorrunnerjava orgglassfishgrizzlynioselectorrunnerrunselectorrunnerjava orgglassfishgrizzlythreadpoolabstractthreadpoolworkerdoworkabstractthreadpooljava orgglassfishgrizzlythreadpoolabstractthreadpoolworkerrunabstractthreadpooljava javalangthreadrunthreadjava dic orgglassfishgrizzlyniotransporttcpniotransport configurechannel warning grizzly set soreuseaddr true javanetsocketexception invalid argument sunniochnetsetintoptionnative method sunniochnetsetsocketoptionnetjava sunniochsocketchannelimplsetoptionsocketchannelimpljava sunniochsocketadaptorsetbooleanoptionsocketadaptorjava sunniochsocketadaptorsetreuseaddresssocketadaptorjava orgglassfishgrizzlyniotransporttcpniotransportconfigurechanneltcpniotransportjava orgglassfishgrizzlyniotransporttcpnioconnectorhandleronconnectedasynctcpnioconnectorhandlerjava orgglassfishgrizzlyniotransporttcpnioconnectorhandlerconnectedtcpnioconnectorhandlerjava orgglassfishgrizzlyniotransporttcpnioconnectiononconnecttcpnioconnectionjava orgglassfishgrizzlyniotransporttcpniotransportfireioeventtcpniotransportjava orgglassfishgrizzlystrategiesabstractiostrategyfireioeventabstractiostrategyjava orgglassfishgrizzlystrategiesworkerthreadiostrategyrunworkerthreadiostrategyjava orgglassfishgrizzlystrategiesworkerthreadiostrategyexecuteioeventworkerthreadiostrategyjava orgglassfishgrizzlystrategiesabstractiostrategyexecuteioeventabstractiostrategyjava orgglassfishgrizzlynioselectorrunneriteratekeyeventsselectorrunnerjava orgglassfishgrizzlynioselectorrunneriteratekeysselectorrunnerjava orgglassfishgrizzlynioselectorrunnerdoselectselectorrunnerjava orgglassfishgrizzlynioselectorrunnerrunselectorrunnerjava orgglassfishgrizzlythreadpoolabstractthreadpoolworkerdoworkabstractthreadpooljava orgglassfishgrizzlythreadpoolabstractthreadpoolworkerrunabstractthreadpooljava javalangthreadrunthreadjava,8
MULE-8123,jetty inbound property different value compared,jetty transport setting inbound property different value given following endpoint address request endpoint address request get apiconsoleindexhtml value api behavior expected one,5
MULE-8124,resource found http return body clear message,http module returns valid port hit theres listener,3
MULE-8127,http listener module adding wwwauthenticate header field response,send bad basic credentials authentication response listener adding wwwauthenticate header field case dont send authentication header credential includes wwwauthenticate header field understand rfc server add wwwauthenticate header field scenarios,5
MULE-8129,http listener config throws npe request received listener referencing config,listener referencing listenerconfig request received configured port npe thrown server reproduce add listenerconfig namecustomconfig hostlocalhost port run app hit browser,3
MULE-8130,null pointer exception first request causes listener close connection,loading application first request fails processed due exception connection created probably listeners socket close exception,5
MULE-8132,http listener setting exception payload,theres scenario cxf exception thrown calling http listener exception payload expected get null test testserverclientproxydefaultexception found exceptionstrategytestcase,2
MULE-8133,log separation doesnt work upgrading logj,change logjs lifecycle upgrading application logs never load configuration practice means log separation disabled even though applications separate logging context,3
MULE-8134,jul loggers bridged logj,components like jersey grizzly logging using jul api bridged logj jul loggers treatment others,3
MULE-8139,thread names lacking app prefix duplicated http inbound outbound,checked issue perapp logging beleive issue mmc possibly things also bad practice repeat thread names,3
MULE-8142,http listener storing first part multipart request attachment,given following request using restassured code given multipartdescription barcelona badge multipartimage bbvajpg thisgetclassgetclassloadergetresourceasstreamorgmulemoduleapikitleaguesbbvajpg expect statuscode bodyupload isok putapileaguesligabbvabadge code first part description stored inboundattachment using instead listener generates attachments expected failing test using listener passing test using endpoint classes test question putmultipartformdata,8
MULE-8144,cannot add contextresolver jersey module,trying add contextresolver seems mule dont anything reproduce download attached project run mvn clean test using muleversion msnapshot current value see doesnt fail use fails,5
MULE-8146,grizzly thread leaks,running test suite see grizzly threads piling point time suite almost theres gigantic amount idle threads leads flakiness environments even fails build host cant allocate threads additionally raises concern threads actually stopped application undeployed live container please trace fix leak verify threads survive application undeployment,8
MULE-8147,support docliteral multiple message parts consumer,consumer support docliteral web services multiple message parts inside note since consumer sets payload body soap message means wrapper element around message parts,13
MULE-8148,encryption support consumer,support security encryptiondecryption capabilities consumer,8
MULE-8149,security signature support consumer,support security signature verification capabilities consumer,8
MULE-8150,http connector oauth implicit credentials,need support oauth implicit credentials new http connector,8
MULE-8151,malformed responses jersey sends chuncked response,jersey endpoint responds chuncked response chunks correctly formed last one correctly finialized result response garbled,5
MULE-8156,create examples http module documentation,create exmaples include documentation new http module,13
MULE-8157,isnt possible set module http listener config oauth provider port,mule oauth provider use http transport cant set port provider http module configs flows resources also problem change port provider overlap deploy app goes error bindexception address already use stop mule standalone started,13
MULE-8159,javalangillegalstateexception owner thread write message still occures http module,,5
MULE-8160,errors http listener high concurrency,failures concurrency http transport failures jetty none,8
MULE-8162,http listener fails npe message filtered,following config failing npe doesnt fail message filtered error javalangnullpointerexception orgmulemodule mulemodule orgmulemodule mulemodule orgmuleexecutionasyncresponseflowprocessingphaserunphaseasyncresponseflowprocessingphasejava mulecoremsnapshotjarmsnapshot orgmuleexecutionasyncresponseflowprocessingphaserunphaseasyncresponseflowprocessingphasejava mulecoremsnapshotjarmsnapshot,5
MULE-8163,requests randomly fail npe even low conconcurrencies,around times million requests request fails due null pointer exception caused future returning null instead valid response class line orgmulemodule response futuregetresponsetimeout timeunitmilliseconds,8
MULE-8165,spike execution model extensions api,make execute operations,13
MULE-8166,make spike consolidating mule registries spring one,make spike consolidating mule registries spring one,13
MULE-8167,remove byte dataqualifier,remove,1
MULE-8169,refactor transport discovery osgi,current transport discovery mechanism inspects available jars searching service properties files must modified work osgi container osgi transport discovery follow whiteboard model transport service used osgi knowledge would enable test running container able properly create mule context,8
MULE-8170,redesign context builder discovery osgi,current context builder discovery mechanism inspects available jars searching service properties files must modified work osgi container osgi transport discovery follow whiteboard model context builder service used osgi knowledge would enable test running container able properly create mule context,8
MULE-8172,cannot log application log failed deployment,install latest snapshot build cfb create application attached config start using binmule mdmuleagentenabledfalse deployment fails expected problem trying log application log see attached log,8
MULE-8173,add protocol attribute listenerconfig requestconfig improve usability,currently difficult user realice configure listening http requests sending http requests way currently defining tls context element empty sending request case use jvm default certificatess inside listenerconfig requestconfig element straightforward user working xml users know ssl tls protocol behing isnt either despite use studio idea add protocol attribute default value http listenerconfig requestconfig listener config user sets protocolhttp provides values validate user didnt put tlscontext user sets protocol validate user provided tlscontext least keystore configured request config user sets protocolhttp provides value validate user didnt put tlscontext user sets protocol provides tlscontext config create tlscontext default implicitly using default jvm certificates http selected port used default selected port used default usability improvements studio user much easy way find define use since going main configuration section listenerconfig requestconfig xml user see hint xml content assistant pick protocol right listenerconfig element requestconfig element new behaviour theres reason support empty tlscontext element config rebuild current tcp transport ideally reuse mechanism http idea protocol attribute would called case add support empty tlscontext,5
MULE-8176,deprecate http transport,deprecate xml elements http transport,5
MULE-8177,parametermap behave map,parametermap mapstring string holds values query parameters uri parameters post params problem currently parameter map mutable shouldt api interface used user theres special method getall used parameter returns collection values comply map interface mapstring string declares,3
MULE-8178,default configuration requester working correctly,protocol configuration requestconfig ignored default tls context factory registry,3
MULE-8199,remove maven warnings,recently issuemule maven build wasnt including dependency little research found duplicated declaration mavenjarplugin root problem didnt appear building module building ancestor distance avoid kind issues must ensure dont maven warning builds,8
MULE-8180,http listener fails initialization inside batch,adding inside input batch job app fails startup seems defaultbatchengine asking batch jobs initialization batch job manually executes initialize injection input elements point bean registered using registry bootstrap theres null pointer listener initialization,5
MULE-8181,problem sending outbound attachments http requester,sending multipart request requester assumes part file adds corresponding headers filename attribute beginning part transferencoding binary etc makes request invalid cases use case test upload file box example test replace dev token parent folder namerequestconfig hostuploadboxcom port protocol responsetimeout flow nametest setattachment attachmentnameattributes valuequotnamequotquottesttxtquot quotparentquotquotidquotquotquot contenttypeapplicationjson setattachment attachmentnametesttxt valuetest content contenttypetextplain configrefrequestconfig pathapifilescontent methodpost headernameauthorization valuebearer xxxxxxxxxxxxx flow requester sends multipart request following format post apifilescontent http host localhost authorization bearer xxxxxxxxxx muleencoding utf connection keepalive accept useragent ning contenttype multipartformdata boundarytdvabdjorezekophgikreksmiojc contentlength tdvabdjorezekophgikreksmiojc contentdisposition formdata nameattributes filenameattributes contenttype applicationjson contenttransferencoding binary nametesttxt parentid tdvabdjorezekophgikreksmiojc contentdisposition formdata nametesttxt filenametesttxt contenttype textplain contenttransferencoding binary test content tdvabdjorezekophgikreksmiojc problem attributes part sent file part shouldnt contain filename attribute transfer encoding shouldnt binary postman sends following works correctly contentdisposition formdata nameattributes nametesttxt parentid,8
MULE-8184,http listener server return method supported,theres least one http listener uri listeners uri support given method status code method allowed return currently returning,5
MULE-8185,change asynccompletionhandler http requester use static logger,asynccompletionhandler used ahc http requester uses logger stored instance variable change use class variable avoid loading logger logger factory time request sent asynccompletionhandler created request,3
MULE-8188,mule starts request element hostport undefined failing request used,fail startup runtime,3
MULE-8189,improve http listener logging usability,mule log show hostportpath mule listening important understanding might going things arent working expected existed existing http transport also errorlogs related listeners available take account allowedmethods otherwise errors like make sense occur code warn orgmulemodule listener found request warn orgmulemodule available listeners code,3
MULE-8197,listener response streaming returns part body,edit test case use larger body sizes tests begin fail orgmulemodule,5
MULE-8201,exception http listener path basepath,using path referencing listenerconfig basepath arrayindexoutofbounds exception thrown receiving request,3
MULE-8202,http requester adding reason phrase response,http requester adding inbound property status code response property reason phrase currently way getting reason phrase response analyze makes sense add another inbound property reason phrase status code validator also include reason phrase failing due invalid status code response useful consuming rest apis add information reason phrase error status code response,5
MULE-8205,listener respect keepalive http disable chunking,http keepalive header http response mule returns connection close streamingmode always payload inputstream sure http officially supports chunking sure keepalive header respected chunking shouldnt affect,8
MULE-8206,inconsistent implementation streamingmodenever listener requestor,number cases tested even responsestreamingmodenever chunking still used mind auto mode decided use chunking based payload type presence headers mode called never never chunking otherwise confusingmisleading hand request currently throws exception scenario update behaviuor cases auto chunking payload inputstream contentlength header present else delete transferencoding header present log always delete contentlength header log never delete transferencoding header log,5
MULE-8209,mule integration build failing wrong sxc dependency version,testsintegration module failing trying retrieve sxc version needed,3
MULE-8210,support parameter grouping configurations operations,cases group parameters frequently used together makes sense treat group extensions api already supports mapping pojos directly xml cases group preferred parameters rather top level object enable parameters operation created codejava extension public class myextension parameters private options options public class options parameter private string color parameter optional private string mode private string owner code outcome code configuration two parameters called color mode one required optional configuration attribute called options options class another field also annotated parameters fields ignored way annotation applied class holding operations codejava public class operations parameters private options options operation public void hellostring message operation public void goodbyestring message code case operations three parameters message color mode last use case annotation nested parameter classes codejava public class options parameter private string color parameter optional private string mode parameters private moreoptions moreoptions code last example configurationoperation augmented extra parameters sum options moreoptions parameters parameters flattened meaning model contain reference fact moreoptions parameters nested inside options field must java bean property needs setters getters matching field name,8
MULE-8212,cleanup operation annotation parameters,operation parameter takes name argument remove since directly contradicts consistency api tries enforce annotation also contains acceptedpayloadtypes longer used cleaned,1
MULE-8213,move packages annotations module orgmule orgmulemoduleannotations,modulebundle must use different packages names osgi annotations module uses orgmule prefix belongs mulecore,3
MULE-8214,moving packages springconfig module orgmule orgmulemodulespringconfig,modulebundle must use different packages names osgi spring cnofig module uses orgmule prefix belongs mulecore,3
MULE-8215,write spec validations extension,write validate spec new extension module validation purposes,8
MULE-8220,build number maven plugin activated always,currently executing mavenbuildnumberplugin release profile ran profiles,3
MULE-8224,remove unused scripts,need see scripts buildtoolsscripts still used remove ones checkreintegratedworkingcopygroovy deployartifactsgroovy eclipsexmlcataloggroovy listexcludedtestsgroovy listincludedtestsgroovy listschemagroovy listtestexclusionsgroovy scanlicenseheadersgroovy schemastatisticsgroovy svnjiraparsergroovy svnjiraparsersh svnpropertiessettersh switchlicenseheadersh switchschemaversiongroovy switchversiongroovy xmlcatalogfrommulestandalonedistrogroovy buildsh compareexclusionssh mkpomsh mulerootsh muleundosh tabstospacessh updatepomssh,5
MULE-8229,fail expand properties using property placeholder shared domain,steps deploy application domain put domainproperties domain root dir binmule expected mule starts flow listens actual mule fails start invalid value port note put domainproperties file domain root directory domainclasses found,5
MULE-8232,core extension dependencies initialized order,core extensions initialized using discorevy order instead order determined resolving dependencies,1
MULE-8233,move testsfunctional tests testsintegration,testsfunctional test harness,3
MULE-8234,publish testjar module test harness,publish test source code dont need distribute test binaries except test harness,8
MULE-8235,remove functionaltests jar distributions,validate communitysupportdevelopers,5
MULE-8236,integrate mule esb matchers,test matchers pass fail scenarios test error description verify didnt created similar one yet documentation,13
MULE-8239,supported recommended jre version least,mule upgraded groovy indy according groovy docs known issues java versions lower increase supported recommended versions,1
MULE-8240,allow extension components extend existing functionality,therere cases operation implemented extapi part specific substitution group substitution groups xsd specific concept concept might necessary dsl types need mechanism denote extensibility goes beyond javas extends implements keywords still type related purpose two new annotations created extensible means given type extensible another extension doesnt mean type subclassing extension functionality point view annotation optional string alias attribute allow better experience generating xsd implementationoftypexxclass annotation used class method implementing operations means affected operations part substitution group defined extensible type type argument annotation mandatory type annotated extensible,3
MULE-8241,allow restriction types operations nested,currently extapi supports nested operations use arguments type nestedprocessor however generated schema allows type message processor nested therere cases necessary limit specific groups cases new annotation created restrictedtotypexxclass type used annotation annotated extensible schemagenerator generate specific named group extensible type items group allowed nested operation,5
MULE-8242,rename extensions extension java package name,also extensionmanager better extensionsmanager english imo,1
MULE-8248,oauth authentication code doesnt fail access token null,consuming apis facebook google contacts response code returned according log match debugger http response code note using success status code validator avoid exception tested see attached documents,5
MULE-8253,spring spike part take lifecycle away spring,continue spring registry spike time try take lifecycle control away spring,8
MULE-8254,spring spike part iii make fast registry tests,continue spring spile time make fast registry tests,8
MULE-8257,changes mule impacted performance better solution used,review changes mule previous changes proposed victor romero,13
MULE-8260,deprecate orgmuleutilscan classes core order support java,current version asm fully compliant java need deprecate use look replacement,5
MULE-8264,support tls sni extension http outboundendpoint,java send sni socket created java supports sni extension tls uses hostname specified socket created rather inetaddress doesnt get hostname inetaddress,5
MULE-8265,test support tls sni extension http module requester,currently supported also review listener support,8
MULE-8267,mule request connector validate certificate presented remote server,server ssl certificate validated requestor,8
MULE-8270,configuring tls cipher suites protocols,http requester new module configuring restricted protocols cipher suites tls,8
MULE-8273,document new http connector,add documentation http connector,5
MULE-8274,discuss mule test harness include mule jars test classpath,user creates maven mule project runs tests gets errors including classpath mule jars way make tests include jars one possible solution make archetypes include mule esb distribution dependency runtime scope way transitive dependencies would included running tests,5
MULE-8277,oauth postauthorize expired token fails even token refreshed,box connector postauthorize method invokes one connectors processors one connectors processors invoked postauthorize called expired access token baseoauthmanager able refresh access token rethrows token expired exception makes processor invocation fail believe issue found following method orgmulesecurityoauthbaseoauthmanagerpostauthoauthadapter string,1
MULE-8278,http listener handle expect continue rfc header correctly,cause depending scenario latency overhead requests hang,8
MULE-8282,response received wwwauthenticate header present,ive searching tinkering since last week figure wrong matter tried still gives error console testing http connector twitter rest api testing chromes postman rest client postman client working fine posting status update however mule fails gives error mentioned even added wwwauthenticate replaced authorization call http connector tried adding header well still everything fails note get timeline working postman rest client http connector tried posting statusupdatejson postman successful anypoint http connector fails,5
MULE-8284,http listener allows inexistent keystore,create listener mule validates trustsore file exists doesnt validate keystore file exists try attached config create truststore like keytool genkey alias mule keyalg rsa keystore keystorejks dname cnmule ouengineering omulesoft lba stba car,5
MULE-8287,allow cipher suite protocol configuration per connector,tls cipher suite configuration done conftlsdefaultconf mule server need way allow per connector configuration use cases connect legacy api uses vulnerable cipher suite vulnerability mitigated dont want allow cipher suite consumed apis internal security policy need use particular set cipher suites publish api need consume external api wich uses different cipher suites allowed internally,5
MULE-8486,allow set certificate alias keystore configuration,multiple certificates installed keystore file need provide mechanism pick one tls context element done review likely using certificate alias alias optional attribute must used keystore element multiple certificates alias defined define hich pick,3
MULE-8288,disable sslv default fips scenario,file tlsfipsconf doesnt restrict enabled protocols default enabling fips wrapperconf sslv gets enabled default,1
MULE-8290,http static resource component fails http listener,http static resource component fails new http listener component doesnt extract correctly listener path define resource return,5
MULE-8291,client credentials fail could retrieve access token,using client credentials start application fail mule able retrieve access token additionally logging information must added troubleshooting,5
MULE-8292,http listener doesnt validate clients,using tlstruststore http listener doesnt validate client certificate reproduce running curl codexml xml version encodingutf mule xmlns xmlnstls xmlns xmlnsdoc xmlnsspring versionee xmlnsxsi xsischemalocation name protocol host port docnamehttp listener configuration tlscontext tlstruststore pathkeystorejks passwordstorepass tlskeystore pathkeystorejks passwordstorepass keypasswordkeypass tlscontext flow name configref path docnamehttp setpayload valuemessage received new datetostring docnameset payload flow mule code,5
MULE-8295,upgrade grizzly,see fixes includes multiple bug fixes plus two improvments requested sni support box sslfilter mechanism limit size send queue direct memory use,8
MULE-8297,upgrade cxf version,mule needs run using java current cxf major version support move version need define provide possible backwards compatibility use new version,13
MULE-8298,upgrade spring version,order support java need move newer version spring,8
MULE-8301,upload javadocs,upload javadocs,5
MULE-8303,classcastexception setting mel expression configref connectors call,mel expression set configref salesforce connector call objectstore oauthstate stored user operation fails user classcastexception following message message failed invoke describesobject message payload type caseinsensitivehashmap code muleerror exception stack javalangstring cannot cast orgmulesecurityoauthonnotokenpolicyaware javalangclasscastexception orgmuledevkitprocessordevkitbasedmessageprocessor null failed invoke describesobject message payload type caseinsensitivehashmap orgmuleapimessagingexception orgmuledevkitprocessordevkitbasedmessageprocessor root exception stack trace javalangclasscastexception javalangstring cannot cast orgmulesecurityoauthonnotokenpolicyaware orgmuledevkitprocessordevkitbasedmessageprocessorprocessdevkitbasedmessageprocessorjava orgmuleexecutionexceptiontomessagingexceptionexecutioninterceptorexecuteexceptiontomessagingexceptionexecutioninterceptorjava orgmuleexecutionmessageprocessornotificationexecutioninterceptorexecutemessageprocessornotificationexecutioninterceptorjava set debug level logging dmuleverboseexceptionstrue everything believe issue found following method orgmuledevkitprocessordevkitbasedmessageprocessorprocessmuleevent line moduleobject cast onnotokenpolicyaware without verifying string method findorcreate verify line,5
MULE-8304,possible define one keystoretruststore,tls contexts introduced interfere reproduce following scenario two flows consume service one server certificate truststore one without first flow work second one fail currently work correctly namevalidcert protocol hostlocalhost port tlscontext tlstruststore pathtruststore passwordmulepassword tlscontext flow namevalidcertflow configrefvalidcert pathrequestpath methodpost flow namemissingcert protocol hostlocalhost port certificate configured test certificate verification flow namemissingcertflow configrefmissingcert pathrequestpath methodpost flow,5
MULE-8368,modify substitutableint restriction allow apigateway extension language,api gateway extension language composed language extension extension cannot used port property listenerconfig requestconfig substitutableint restriction actual regex restriction xsdpattern value including gateway language extension xsdpattern value,1
MULE-8307,http requester throws timeout errors post request,appears related expect continue header grizzly found http post request bug reproduces esb also attached jmx file using proxy app esb gateway tags change method get instead post get error able reproduce easily wai error pablotestapinew orgmuleexceptiondefaultmessagingexceptionstrategy message error sending http request message payload type bufferinputstream code muleerror exception stack null javautilconcurrenttimeoutexception orgglassfishgrizzlyimplsafefutureimplsync null error sending http request message payload type bufferinputstream orgmuleapimessagingexception orgmulemodule root exception stack trace javautilconcurrenttimeoutexception orgglassfishgrizzlyimplsafefutureimplsyncinnergetsafefutureimpljava orgglassfishgrizzlyimplsafefutureimplgetsafefutureimpljava comning set debug level logging dmuleverboseexceptionstrue everything,13
MULE-8312,http requester always add beginning request uri,http requester config pathsomething generate request uri something generating something instead,5
MULE-8318,consumer evaluating flow vars serviceaddress used new http connector,consumer allows mel expressions serviceaddress property since new http connector used default flowvars recognized mel expressions serviceaddress variables work properties related mule message http transport works outbound call uses muleclient use http requestor muleevent carries flowvars lost reproduce modify dynamicaddressfunctionaltestcase use flow var instead inbound property,5
MULE-8325,review merge mule,review merge mule,5
MULE-8326,write spec new lifecycle registry consolidation,write circulate spec mule,8
MULE-8328,http delete body allowed,able call http delete verb mule http connector body,5
MULE-8330,improve jenkins email notifications add info made last commit,mail notifications failure dont message commit launch build,3
MULE-8331,application plugins cloud connectors support external dependencies,user like use connector siebel packaged plugin deployed plugins folder able use external dependencies cannot shipped inside connector,8
MULE-8332,fix mule esb maven tools testing apps using domains,snapshot right depends changes havent done yet need modify examplefunctionaltestcase extends domainfunctionaltestcase app belongs domain,3
MULE-8338,http listener fails receiving empty request content type xwwwformurlencoded,post request content type applicationxwwwformurlencoded empty body sent response received flow executed happens classcastexception inside listener flow executed nullpayload mule message,1
MULE-8341,domain redeployment fails zip file closed,redeploy domain fails zip file closed trying reload classes,5
MULE-8343,review update classloading documentation,documentation mule classloading accurate date missing things like application plugins new domain classloading etc,5
MULE-8346,http request returns given correct authentication,prospect able connect web service hosted iis using digest auth http listener could connect using java class credentials none following combination worked username http connector realmusername realmusername usernamerealm webservice used reproduce error credentials usernameuser passwordpasswd needed port realmmekennethreitzcom returned unauthorized,8
MULE-8350,upgrade cxf jaxwsclient configurations fail using proxy,service method receives holder parameter string string value received server method returns void value placed parameter arrive client see orgmulemodulecxfholdertestcase method testclientproxyechoholder,8
MULE-8353,readmetxt mulehomelogs outdated,readmetxt updated reflect changes derived implementation logj,1
MULE-8388,remove jruby distribution,vulnerability issue jruby version used old mule version updating jruby newer version requires upgrade joda time also requires update dependencies decided remove jruby old mule distributions,8
MULE-8356,source attribute http requester working payload null,source attribute specified element ignored payload mule message nullpayload example nameconfig hostlocalhost port namelistenerconfig hostlocalhost port flow nameformparam configreflistenerconfig path allowedmethodsgetpost setvariable variablename valuetestnametestvalue testnametestvalue line uncommented map sent post request body even source attribute contains map setpayload valuetest configrefconfig pathtestpath methodpost sourceflowvars flow,5
MULE-8364,update commonsio mulecommons match one used mule,mulecommon commonsio version code version mule dependency groupidcommonsiogroupid artifactidcommonsioartifactid versionversion dependency code mule declaring version code commonsioversioncommonsioversion code happens master branches,1
MULE-8370,objectalreadyexistsexception using splitter untilsuccessful,using splitter untilsuccessful message processor following exception thrown error untilsuccessfulconnector orgmuleexceptiondefaultmessagingexceptionstrategy message null code muleerror exception stack null orgmuleapistoreobjectalreadyexistsexception orgmuleutilstoreabstractobjectstore root exception stack trace orgmuleapistoreobjectalreadyexistsexception orgmuleutilstoreabstractobjectstorestoreabstractobjectstorejava orgmuleroutinguntilsuccessfulstoreeventuntilsuccessfuljava orgmuleroutinguntilsuccessfulstoreeventuntilsuccessfuljava set debug level logging dmuleverboseexceptionstrue everything steps reproduce deploy attached application untilsuccessfulzip invoke app hitting expected message split list assigned unique untilsuccessful class used object store actual first message list sent successfully second message throws exception mule event used since message exception shown workaround workaround one may create extra flow make use queue splitter untilsuccessful creates new event per message hence exception occur,3
MULE-8373,upgrade activemq version,need evaluate effort migrate activemq dependencies take advantage latest bugfixes,3
MULE-8376,release mule esb maven tools,need release version ideally since version includes proper test case apps belong domain release also mean reviewing current solution testing tools,8
MULE-8382,cant uncompress zip files containing entries folders,mule requires zip files contain entries folders files like xlib xlibajar xlibbjar zip file contains entries files lie xlibajar xlibbjar file cannot processed correctly,2
