issuekey,title,description,storypoint
XD-2378,add ability logout using admin,server endpoint logout dont ability yet indicated also need metadata rest endpoint interrogate whether security enabled whether user logged etc fulfill requirements show logout button security enabled user logged show username andor full name user logged,5
XD-2379,syslogtcp configure fixed thread pool,syslogtcp source uses default tcp connection factory unbounded thread pool cause oom bus blocks rabbit resources,2
XD-2380,new sink rest resources,new sink would post message payload rest service http could created code something like except without hardcoded user password basic auth reststorexml code xml version encodingutf beans xmlns xmlnsxsi xmlnsint xmlns xsischemalocation intchannel idinput intchannel idrestout intheaderenricher inputchannelinput outputchannelrestout intheader namecontenttype valuecontenttypeapplicationjson intheaderenricher urlurl requestfactoryclient channelrestout headermapper bean classorgspringframeworkwstransport property namecredentials bean classorgapache constructorarg valuemyuser constructorarg valuemypassword bean property bean bean idclient classorgspringframework property name value bean beans code reststoreproperties code optionsurldescription url send data optionsurltype string optionsmethoddescription http method default post optionsmethodtype string optionscontenttypedescription contenttype header set default applicationjson optionscontenttypetype string code,5
XD-2381,decouple messagebus dependencies,refactoring scope springxddirt message bus dependencies goal decouple startup phase enhance initialization time,8
XD-2382,rerun kafka baseline tests new infrastructure,developer like setup performance testing infrastructure rackspace start benching kafka baselines continue usecases,8
XD-2383,add shell command push custom module,user like shell command point custombuilt module archive push runtime immediate usage,3
XD-2384,document custom module install procedures,user like refer documentation build custom module based recommended standards patterns,3
XD-2385,hdfsdataset sink support json map input formats,hdfsdataset sink currently requires pojo input also support json map input plus ability specify avro schema used,8
XD-2388,add support host custom module hdfs,user like custom module built uberjar hosted hdfs deploy module newly arriving containers,8
XD-2389,streams section doc explicitly mention labels required ambiguous modules,currently believe mention labels section doc even clear required module names would otherwise ambiguous probably written made mandatory part definition mention somewhere streams section manual even none examples currently one occurrence module add one illustrate point,2
XD-2390,add regression test,verify network interruptions negatively affect cluster verify container looses connectivity able rejoin cluster cleanly modules redploy network back,3
XD-2392,add integration tests,scope integration test coverage source sink modules,5
XD-2394,incremental jdbcfile process loading data isilon cluster,users ability load data jdbc source file sink pointing file location nfs mount isilon cluster particular directory structure isilon support multiple protocols including nfs hdfs storing data directly nfs mount would eliminate hdfs overhead functionality similar jdbchdfs job currently available springxd see jira issue details,5
XD-2395,need way specify specific namenode given hdfs based job,scenario multiple jobs deployed one singlenode distributed instance springxd need use different namenodes easily exist ability specify namenode much way specify directory would solve problem desired behavior would specify namenode wasnt set using hadoop config namenode job description value used instead value set springxd global level,3
XD-2396,requires long duration tests,order identify potential problems may occur running multiple hours need create long duration test regime create environment run singlenode simple cluster admin container hours create simple streams filelog send data http source times second hours test execute checkprocs every minutes capture record status record memory usage system load,8
XD-2397,tcpclient source module throws classnotfoundexception,version problem trying use tcpclient source module observing exception deploying stream stream definition codexml curl data namedummyfirehose data definitiontcpclient decoderlf port log data deploytrue namedummyfirehosestatusnulldefinitiontcpclient decoderlf port loglinksselfhref code curl command works fine release,3
XD-2398,add websocket sink,user able leverage native websocket sink take advantage fullduplex communications channels single tcp connection,8
XD-2401,build improvements,developer like include following improvements part infrastructure reliably run builds also assert feature functionalities scope enable distributed jvm test change using artifactory gradle task command task calls gradlew test embedded hadoop turn maxparallelforks,5
XD-2402,investigate builds warn logs,developer like investigate increase warn logs troubleshoot fix pmdsonar violations consider notifying violations sonar configurations committer notified,3
XD-2403,spike study elastic instances scheduling bamboo create windows infrastructure,build manager like setup infrastructure run integration tests windows automatically committrigger new builds scope use environment bamboo running gain access powershell setup services redis rabbit etc kickoff task,5
XD-2404,provide starter pom module projects,provide maven pom support module projects declare spring dependencies provided configure boot plugin module layout boilerplate build configuration include similar feature gradle,3
XD-2405,provide module build plugins upload module,provide maven gradle plugins execute module upload via rest upload install module spring mvn xduploadmodule,5
XD-2406,create sample module projects,create one sample module projects spring examples repo serve templates spring module projects similar include unit single node integration tests demonstrate use spring build packaging tools module development support may split separate tasks include sample source processor sink job using configuration xml configuration either separate samples using build profiles,3
XD-2407,enhance module upload support exploded dirs shell side,would nice shell zip contents directory already zipped form way development cycle one decided use upload quicker edits done place,3
XD-2408,tap redeployed undeploy doesnt work,tap stream undeployed redeployed stops working make work main stream associated tap needs undeployed redeployed,1
XD-2409,hdfsdataset sink getname method pojo,pojo code public class user private string name public string getname return user public void setnamestring name thisname name code code hdfsdataset inputtypeapplicationxjavaobjecttypetestuser code throws exception code snap error taskscheduler handlerlogginghandler orgspringframeworkmessagingmessagehandlingexception expression evaluation failed payloadgetclassgetname nested exception orgspringframeworkexpressionaccessexception problem invoking method public javalangstring testusergetname code believe caused correlationstrategyexpression spel aggregator code intaggregator inputchannelinput correlationstrategyexpressionpayloadgetclassgetname releasestrategyexpressionsize batchsize expiregroupsuponcompletiontrue sendpartialresultonexpirytrue messagestoremessagestore outputchannelobjects code changing getname method pojo something else works,1
XD-2411,make redis richgauge repository cluster safe,current implementation makes individual reads redis writes back average cluster environment reads writes serialized client reads writes specific keys interfere investigate options use redis transactions use lua scripting solve problem,5
XD-2412,fix redis fieldvaluecounter repo save method,method actually currently never called case mapping already exists covered outstanding todo comment semantics method save override,2
XD-2413,rollover support hdfsdatasink,hdfsdatasink support rollover option like hdfs sink might mutually exclusive batchsize option also performs rollover,5
XD-2414,incorrect directory option described hdfsdataset docs,please see hdfsdataset release docs according docs directory option sink code basepath used,1
XD-2415,using custom classes module properties leads classnotfoundexception,attached module properties file custom java classes referenced properties available jar file springxdhomexdmodulethemodulelib directory following exception thrown code release error restrestcontrolleradvice caught exception handling request javalangillegalstateexception cant find class used type option binding comemcitdsrtdspringxdbindingbindingstrategy orgspringframeworkxdmoduleoptionsdefaultmoduleoptionsmetadataresolvermakesimplemoduleoptionsdefaultmoduleoptionsmetadataresolverjava orgspringframeworkxdmoduleoptionsdefaultmoduleoptionsmetadataresolverresolvenormalmetadatadefaultmoduleoptionsmetadataresolverjava orgspringframeworkxdmoduleoptionsdefaultmoduleoptionsmetadataresolverresolvedefaultmoduleoptionsmetadataresolverjava orgspringframeworkxdmoduleoptionsdelegatingmoduleoptionsmetadataresolverresolvedelegatingmoduleoptionsmetadataresolverjava orgspringframeworkxdmoduleoptionsenvironmentawaremoduleoptionsmetadataresolverresolveenvironmentawaremoduleoptionsmetadataresolverjava orgspringframeworkxddirtstreamxdstreamparserparsexdstreamparserjava orgspringframeworkxddirtstreamabstractdeployersaveabstractdeployerjava orgspringframeworkxddirtrestxdcontrollersavexdcontrollerjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkwebmethodsupportinvocablehandlermethodinvokeinvocablehandlermethodjava orgspringframeworkwebmethodsupportinvocablehandlermethodinvokeforrequestinvocablehandlermethodjava orgspringframeworkwebservletmvcmethodannotationservletinvocablehandlermethodinvokeandhandleservletinvocablehandlermethodjava orgspringframeworkwebservletmvcmethodannotationrequestmappinghandleradapterinvokehandlemethodrequestmappinghandleradapterjava orgspringframeworkwebservletmvcmethodannotationrequestmappinghandleradapterhandleinternalrequestmappinghandleradapterjava orgspringframeworkwebservletmvcmethodabstracthandlermethodadapterhandleabstracthandlermethodadapterjava orgspringframeworkwebservletdispatcherservletdodispatchdispatcherservletjava orgspringframeworkwebservletdispatcherservletdoservicedispatcherservletjava orgspringframeworkwebservletframeworkservletprocessrequestframeworkservletjava orgspringframeworkwebservletframeworkservletdopostframeworkservletjava javaxservlet orgspringframeworkwebservletframeworkservletserviceframeworkservletjava javaxservlet orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkbootactuatetracewebrequesttracefilterdofilterinternalwebrequesttracefilterjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkbootactuateautoconfigureendpointwebmvcautoconfigurationapplicationcontextheaderfilterdofilterinternalendpointwebmvcautoconfigurationjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworksecuritywebfilterchainproxydofilterinternalfilterchainproxyjava orgspringframeworksecuritywebfilterchainproxydofilterfilterchainproxyjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkwebfilterhidden orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkwebfilter orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkbootactuateautoconfiguremetricfilterautoconfigurationmetricsfilterdofilterinternalmetricfilterautoconfigurationjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgapachecatalinacorestandardwrappervalveinvokestandardwrappervalvejava orgapachecatalinacorestandardcontextvalveinvokestandardcontextvalvejava orgapachecatalinaauthenticatorauthenticatorbaseinvokeauthenticatorbasejava orgapachecatalinacorestandardhostvalveinvokestandardhostvalvejava orgapachecatalinavalveserrorreportvalveinvokeerrorreportvalvejava orgapachecatalinacorestandardenginevalveinvokestandardenginevalvejava orgapachecatalinaconnectorcoyoteadapterservicecoyoteadapterjava orgapachecoyote orgapachecoyoteabstractprotocolabstractconnectionhandlerprocessabstractprotocoljava orgapachetomcatutilnetnioendpointsocketprocessordorunnioendpointjava orgapachetomcatutilnetnioendpointsocketprocessorrunnioendpointjava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava orgapachetomcatutilthreadstaskthreadwrappingrunnableruntaskthreadjava javalangthreadrunthreadjavacode please see attached patch file seems enough resolve problem,1
XD-2416,spelparseexception thrown using empty string inside expression,reproduce using single quotes around expression code stream create test definition http transform expressionpayloadreplaceabc log deploy true code following two alternatives work fine though code using trim single space stream create test definition http transform expressionpayloadreplaceabc trim log deploy true using single quotes spaces expression stream create test definition http transform expressionpayloadreplaceabc log deploy true code,1
XD-2417,tcpclient reports error using closetrue flag,using closetrue flag tcpclient following exception triggered caused javalangillegalargumentexception clientmode connection factory must singleusefalse orgspringframeworkutilassertistrueassertjava orgspringframeworkintegrationiptcptcpreceivingchanneladapteroninittcpreceivingchanneladapterjava orgspringframeworkintegrationcontextintegrationobjectsupportafterpropertiessetintegrationobjectsupportjava orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactoryinvokeinitmethodsabstractautowirecapablebeanfactoryjava orgspringframeworkbeansfactorysupportabstractautowirecapablebeanfactoryinitializebeanabstractautowirecapablebeanfactoryjava,1
XD-2418,kafka sink support async producer,kafka sink supports properties async producer queuebufferingmaxms cannot enable producer sync async producers batch messages risk message loss add new property async default false add corresponding attribute intkafkaproducerconfiguration element asyncasync,1
XD-2419,module delete tab completion includes undeletable modules,see comment details,3
XD-2420,add support common dependent jars modules,user like common shared location place dependent jars required custom modules current recommendation place dependent jar xdlib folder necessary support different versions jars bundle custom module get around classloader problem oldernewer version exist xdlib,5
XD-2421,list streams causes undefined option,see screenshot error caused loading stream definitions method loadstreamdefinitions two streams exist system,2
XD-2423,wiretap applied outputchannel tap channel bound bus,establishing tap create tap channel add wiretap tap channel bound bus quote error taskscheduler handlerlogginghandler orgspringframeworkmessagingmessagedeliveryexception dispatcher subscribers channel tapstreamfootimetapbridge nested exception orgspringframeworkintegrationmessagedispatchingexception dispatcher subscribers orgspringframeworkintegrationchannelabstractsubscribablechanneldosendabstractsubscribablechanneljava orgspringframeworkintegrationchannelabstractmessagechannelsendabstractmessagechanneljava orgspringframeworkintegrationchannelinterceptorwiretappresendwiretapjava quote,1
XD-2424,profile improve performance tuplebuilder,see discussion seems unused simpledateformat tuplebuilder hurst perf generally take time profile microbenchmark tuplebuilder,5
XD-2425,springxds syslog source fully support syslog rfc,springxds syslog source cannot parse rfc messages map messages get rfc springxd converts map since rfc data cannot interpreted map contains one key called undecoded result get string looks like convert message string code undecodeddec asa aaa transaction status accept user jbloggs code something like note values illustrative purposes used test data code facility severity timestamptue dec hostthehostnamethatsentthedata tagasa message code root cause spring integration parse messages jira,5
XD-2426,travis improvements,travis recently introduced docker based builds prevents root access dont need allows caching could use seems come beefier machine specs,2
XD-2427,use repospringio npm repository,order improve build reliability using npm repo provided repospringio see springxduireadmemd details,1
XD-2429,bind producer consumer,quote full exception orgspringframeworkmessagingmessagedeliveryexception dispatcher subscribers channel resourceconfiguredmodule namefilter typeprocessor grouprequestrate index bfuseexpressiondefaultadminsinglenodehsqldbserveroutput nested exception orgspringframeworkintegrationmessagedispatchingexception dispatcher subscribers stream topic filter expressionpayloadget requestrateaggregator appmetricssplitter router expressiontopicapprequestratejsonpathpayloadappid gary russell markfisher ilayaperumalgopinathan patrickperalta looks like another fixed previous fix timing problem taps using singlenode tap started tap stream deployed clear filter module could deployedbound consumer requestrateaggregator gary russell see problem abstractmessagebusbinderpluginbindconsumerandproducers binds consumer producer wrong order passive component filter davidturanski quote,1
XD-2430,create sqoop job required batch tasklet integration code,based poc create actual implementation things consider store step context capture log outputmapreduce job counters capture lastvalue incremental imports,8
XD-2431,workaround latest boot snapshot issue,workaround explicitly updates springcore latest boot needs merges applicationyml documents profilespecific spring key latest boot requires least boot may back see springprojectsspringboot,3
XD-2434,acceptance test mail source,like include acceptance test coverage mail source module validate functionality part every build,3
XD-2435,acceptance test reactorip,like include acceptance test coverage reactorip source module validate functionality part every build,3
XD-2436,acceptance test reactorsyslog,like include acceptance test coverage reactorsyslog source module validate functionality part every build,3
XD-2437,acceptance test sftp,like include acceptance test coverage sftp source module validate functionality part every build,3
XD-2438,acceptance test aggregator,like include acceptance test coverage aggregator processor module validate functionality part every build,3
XD-2439,acceptance test analyticpmml,like include acceptance test coverage analyticpmml processor module validate functionality part every build,3
XD-2440,acceptance test bridge,like include acceptance test coverage bridge processor module validate functionality part every build,3
XD-2441,acceptance test,like include acceptance test coverage processor module validate functionality part every build,3
XD-2442,acceptance test jsontuple,like include acceptance test coverage jsontuple processor module validate functionality part every build,3
XD-2443,acceptance test scripts,like include acceptance test coverage script scripts processor modules validate functionality part every build,3
XD-2444,acceptance test splitter,like include acceptance test coverage splitter processor module validate functionality part every build,3
XD-2445,acceptance test gauge,like include acceptance test coverage gauge sink module validate functionality part every build,3
XD-2446,acceptance test aggregatecounter,like include acceptance test coverage aggregatecounter sink module validate functionality part every build,3
XD-2447,acceptance test fieldvaluecounter,like include acceptance test coverage fieldvaluecounter sink module validate functionality part every build,3
XD-2448,acceptance test hdfsdataset,like include acceptance test coverage hdfsdataset sink module validate functionality part every build,3
XD-2449,acceptance test mail sink,like include acceptance test coverage mail sink module validate functionality part every build,3
XD-2450,acceptance test null sink,like include acceptance test coverage null sink module validate functionality part every build,3
XD-2451,acceptance test richgauge,like include acceptance test coverage richgauge sink module validate functionality part every build,3
XD-2452,acceptance test router,like include acceptance test coverage router sink module validate functionality part every build,3
XD-2453,acceptance test shell,like include acceptance test coverage shell sink module validate functionality part every build,5
XD-2454,acceptance test splunk,like include acceptance test coverage splunk sink module validate functionality part every build,3
XD-2455,acceptance test throughputsampler,like include acceptance test coverage throughputsampler sink module validate functionality part every build,3
XD-2456,acceptance test sparkapp batch job,like include acceptance test coverage sparkapp batch job validate functionality part every build,5
XD-2457,acceptance test timestampfie batch job,like include acceptance test coverage timestampfile batch job validate functionality part every build,3
XD-2462,acceptance test kafka message bus,like include acceptance test coverage kafka message bus validate functionality part every build,5
XD-2467,implement spark streaming driver application controlled module instance,include lifecycle management modules stream undeployed spark streaming application stopped etc deploying number module instances result multiple receiver tasks bind bus using consumer side partitioning metadata,8
XD-2469,parent modules,thinking ubs scenario described want cassandra modules share connection leading need parent context modules could introduce parent module purpose module declares parent properties likely ends parent module definition module definition child module deployed parent must deployed first already parent singleton per container module sets parent context would make sure things happen correct order global context parent parent infinitum alternative add module parent context hierarchy extensible elegant imho also cases dont require singleton bean definitions parent could package provide common jars children set parent modules classloader parent classloader eliminating need install common jars hdfs path basically approach described also cases dont require singleton bean definitions parent could package provide common jars children set parent modules classloader parent classloader approach offer advantages offered central yaml config noted jira simpler many ways developer installs parent module containing dependent jars sets parent child modules requires additional infrastructure address hadoop scenario discussed would need another level indirection parent hdfs modules bound configured hadoop distro something like parent xdhadoopdistro module properties possibly parent modules could common directory considered abstract also sense abstract bean definitions spring context started demand needed least one concrete child module destroyed last child module destroyed maybe would also allow wrap xml files currently live common treated parent modules yea sounds good wrt common also might good idea enable spring throw error finds one bean name application context think applies searching parent contexts well would avoid last one wins rule give deterministic behavior,8
XD-2470,identify scenario jdbc based jobs fail connect,integration test weekend cluster based tests failed showed job left inconsistent state incomplete jdbc job tests failed could connect database,3
XD-2471,kafka bus concurrency compression support,user like concurrency compression support kafka increase performance throughput andor increase responsiveness things consider make global configuration options defaults allow perdeployment overrides add options concurrency compression support,3
XD-2473,kafka bus add support ack mode,user like option ack messages guarantee messagerequest sent successful,3
XD-2474,add support bindrequestor bindreplier,user like option implement bindrequestor bindreplier bind producer expects async replies bind consumer handles requests requestor asynchronously sends replies respectively,3
XD-2475,add batching support spring amqprabbit,user like option setup batching ingest data batches opposed payloadatatime,8
XD-2477,add support stop existing sqoop jobs,user like option stop existing sqoop job cleanup resources time completion,8
XD-2478,add support access sqoop logs,user like access sqoop logs troubleshoot evaluate errors current state respectively identify capture sqoop logs stream logging mechanism,5
XD-2479,add metadata store incrementalload,user like incrementaldataload retrieve rows newer previouslyimported,5
XD-2480,benchmark sqoop jdbchdfs,like benchmark sqoop jdbchdfs batch job compare contrast performance stats,5
XD-2481,define developer facing interfaces reactor stream processors,core interface contract users exposed creating processor module uses reactors stream api consideration error handling considered maybe outside normal exception throwing signatures,2
XD-2482,add initialdelay sourcetrigger,currently sourcetrigger module based profiles date cron fixeddelay latter precedence former triggersourceoptionsmetadata codejava override public string profilestoactivate cron null return new string usecron else fixeddelay null return new string usedelay else return new string usedate code therefore possible combine date fixeddelay start specific point time repeat every seconds request provide another parameter sourcetrigger initialdelay able achieve desired behaviour,1
XD-2483,add codec option hdfsdataset sink,user would like able disable snappy compression using hdfsdataset sink avro files also like able provide different codec,1
XD-2486,context deserialize doesnt use parent first classloader,class added batch execution context located isolated context exception thrown object deserialized appears serialize doesnt use parentfirstclassloader deserialization,8
XD-2487,create reactormessagehandler reactor based processorsink modules,module flexible act sink well processor errorhandling considered part another jira,5
XD-2488,create sample module springxdmodules reactor stream processor,sample perhaps taken pivotal labs usecase denver would calculate time window averages many individual senor values,3
XD-2490,update reactor stream processor use latest snapshots,code base changing bit using development stable major jira issues bee completed track snapshots preparation move gets released,2
XD-2491,jdbchdfs master process timeout error,jdbchdfs master process fails timeout error child process still processing data error message error message master process orgspringframeworkintegrationmessagetimeoutexception timeout occurred partitions returned orgspringframeworkbatchintegrationpartitionmessagechannelpartitionhandlerhandlemessagechannelpartitionhandlerjava orgspringframeworkbatchcorepartitionsupportpartitionstepdoexecutepartitionstepjava orgspringframeworkbatchcorestepabstractstepexecuteabstractstepjava orgspringframeworkbatchcorejobsimplestephandlerhandlestepsimplestephandlerjava orgspringframeworkbatchcorejobflowjobflowexecutorexecutestepjobflowexecutorjava orgspringframeworkbatchcorejobflowsupportstatestepstatehandlestepstatejava orgspringframeworkbatchcorejobflowsupportsimpleflowresumesimpleflowjava orgspringframeworkbatchcorejobflowsupportsimpleflowstartsimpleflowjava orgspringframeworkbatchcorejobflowflowjobdoexecuteflowjobjava orgspringframeworkbatchcorejobabstractjobexecuteabstractjobjava orgspringframeworkbatchcorelaunchsupportsimplejoblauncherrunsimplejoblauncherjava orgspringframeworkcoretasksynctaskexecutorexecutesynctaskexecutorjava orgspringframeworkbatchcorelaunchsupportsimplejoblauncherrunsimplejoblauncherjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkaopframeworkreflectivemethodinvocationinvokejoinpointreflectivemethodinvocationjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkbatchcoreconfigurationannotationsimplebatchconfigurationpassthruadviceinvokesimplebatchconfigurationjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava comsunproxyproxyrununknown source orgspringframeworkbatchintegrationlaunchjoblaunchingmessagehandlerlaunchjoblaunchingmessagehandlerjava sunreflectnativemethodaccessorimpl,3
XD-2492,increase exit description text field job execution process step page,step execution process page list lines text exit description field make sense error messages scope investigate much information collected directly executioncontext may dependent error types lets observation documented decide next steps,2
XD-2493,support amazon source module xpring,support amazon source module spring spring integration custom source module also working gracefully,1
XD-2494,make trigger options explicitly exclusive,see problem reported,1
XD-2495,add requestreply support kafka message bus,environment reproduced local machine admin single container create following job job create ogg definition filejdbc resourcesfilefilejdbctestfilejdbctestpartition namesdata tablenamefilejdbctest initializedatabasetrue deploy note works rabbit redis message bus following exception thrown admin snap info deploymentsupervisor serverjobdeploymentlistener deployment status job ogg deploymentstatusstatefailederrorsjavalangunsupportedoperationexception autogenerated method stub orgspringframeworkxddirtintegrationkafkakafkamessagebusbindrequestorkafkamessagebusjava orgspringframeworkxddirtpluginsjobjobpartitionerpluginprocesspartitionedjobjobpartitionerpluginjava orgspringframeworkxddirtpluginsjobjobpartitionerpluginpostprocessmodulejobpartitionerpluginjava orgspringframeworkxddirtmodulemoduledeployerpostprocessmodulemoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerdodeploymoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerdeploymoduledeployerjava orgspringframeworkxddirtserverdeploymentlistenerdeploymoduledeploymentlistenerjava orgspringframeworkxddirtserverdeploymentlistenerdeployjobmoduledeploymentlistenerjava orgspringframeworkxddirtserverdeploymentlisteneronchildaddeddeploymentlistenerjava orgspringframeworkxddirtserverdeploymentlistenerchildeventdeploymentlistenerjava orgapachecuratorframeworkrecipescachepathchildrencacheapplypathchildrencachejava orgapachecuratorframeworkrecipescachepathchildrencacheapplypathchildrencachejava orgapachecuratorframeworklistenlistenercontainerrunlistenercontainerjava comgooglecommonutilconcurrentmoreexecutorssamethreadexecutorserviceexecutemoreexecutorsjava orgapachecuratorframeworklistenlistenercontainerforeachlistenercontainerjava orgapachecuratorframeworkrecipescachepathchildrencachecalllistenerspathchildrencachejava orgapachecuratorframeworkrecipescacheeventoperationinvokeeventoperationjava orgapachecuratorframeworkrecipescachepathchildrencacherunpathchildrencachejava javautilconcurrentexecutorsrunnableadaptercallexecutorsjava javautilconcurrentfuturetaskrunfuturetaskjava javautilconcurrentexecutorsrunnableadaptercallexecutorsjava javautilconcurrentfuturetaskrunfuturetaskjava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava javalangthreadrunthreadjava following exception thrown container snap warn deploymentspathchildrencache configreleasestrategyfactorybean annotated method found falling back sequencesizereleasestrategy targetorgspringframeworkbatchintegrationpartitionmessagechannelpartitionhandlereef methodnamenull snap error deploymentspathchildrencache serverdeploymentlistener exception deploying module javalangunsupportedoperationexception autogenerated method stub orgspringframeworkxddirtintegrationkafkakafkamessagebusbindrequestorkafkamessagebusjava orgspringframeworkxddirtpluginsjobjobpartitionerpluginprocesspartitionedjobjobpartitionerpluginjava orgspringframeworkxddirtpluginsjobjobpartitionerpluginpostprocessmodulejobpartitionerpluginjava orgspringframeworkxddirtmodulemoduledeployerpostprocessmodulemoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerdodeploymoduledeployerjava orgspringframeworkxddirtmodulemoduledeployerdeploymoduledeployerjava orgspringframeworkxddirtserverdeploymentlistenerdeploymoduledeploymentlistenerjava orgspringframeworkxddirtserverdeploymentlistenerdeployjobmoduledeploymentlistenerjava orgspringframeworkxddirtserverdeploymentlisteneronchildaddeddeploymentlistenerjava orgspringframeworkxddirtserverdeploymentlistenerchildeventdeploymentlistenerjava orgapachecuratorframeworkrecipescachepathchildrencacheapplypathchildrencachejava orgapachecuratorframeworkrecipescachepathchildrencacheapplypathchildrencachejava orgapachecuratorframeworklistenlistenercontainerrunlistenercontainerjava comgooglecommonutilconcurrentmoreexecutorssamethreadexecutorserviceexecutemoreexecutorsjava orgapachecuratorframeworklistenlistenercontainerforeachlistenercontainerjava orgapachecuratorframeworkrecipescachepathchildrencachecalllistenerspathchildrencachejava orgapachecuratorframeworkrecipescacheeventoperationinvokeeventoperationjava orgapachecuratorframeworkrecipescachepathchildrencacherunpathchildrencachejava javautilconcurrentexecutorsrunnableadaptercallexecutorsjava javautilconcurrentfuturetaskrunfuturetaskjava javautilconcurrentexecutorsrunnableadaptercallexecutorsjava javautilconcurrentfuturetaskrunfuturetaskjava javautilconcurrentthreadpoolexecutorrunworkerthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava javalangthreadrunthreadjava,3
XD-2496,refactor use getcontainerhostforsource integration tests,cleanup make tests bit easer read,1
XD-2497,investigate lack falling back originmaster building docs branch,building branch docs defaulting build originmaster doesnt seem happening instead explicit pwikibranchoriginmaster required specified command line,2
XD-2498,add imapsmtp properties mail sink,user like use mail sink connect secured imap andor smtp mail servers currently sink doesnt support tls mail sink config file requires utilproperties bean ssltls properties provided adapter via javamailproperties attribute ref example codexml utilproperties idjavamailproperties prop keymailimapsocketfactoryclassjavaxnetsslsslsocketfactoryprop prop keymailimapsocketfactoryfallbackfalseprop prop keymailstoreprotocolimapsprop prop keymaildebugfalseprop utilproperties code list javamail properties,1
XD-2499,document partitionresultstimeout metadata attribute,user like use partitionresultstimeout attribute jobs inherit singlesteppartitioning strategy exposed metadata attribute wiki note property available jobs import ootb jobs imported ref attachment,1
XD-2501,upgrade boot release dependencies,admin like upgrade spring boot release associated dependencies catch latest features bugfixes enhancements following dependencies needs upgraded syncup boot release activemqversionactivemqversion aspectjversionaspectjversion commonsdbcpversioncommonsdbcpversion hversionhversion hibernateversionddfinalhibernateversion hibernatevalidatorversionfinalhibernatevalidatorversion hikaricpversionhikaricpversion hornetqversionfinalhornetqversion jacksonversionjacksonversion janinoversionjaninoversion jettyversionvjettyversion jettyjspversionvjettyjspversion jodatimeversionjodatimeversion jolokiaversionjolokiaversion junitversionjunitversion liquibaseversionliquibaseversion logjversionlogjversion logjversionlogjversion mockitoversionmockitoversion mongodbversionmongodbversion mysqlversionmysqlversion reactorversionreleasereactorversion reactorspringversionreleasereactorspringversion servletapiversionservletapiversion springversionreleasespringversion springbatchversionreleasespringbatchversion springdatareleasetrainversionevanssrspringdatareleasetrainversion springhateoasversionreleasespringhateoasversion springmobileversionreleasespringmobileversion springsecurityversionreleasespringsecurityversion tomcatversiontomcatversion undertowversionfinalundertowversion,5
